data_horario,total,total_sem_reagendado,compareceu,nao_compareceu,reagendado
"2022-01-04 09:00:00",9,8,1,7,1
"2022-01-04 09:30:00",1,1,0,1,0
"2022-01-04 10:00:00",6,6,2,4,0
"2022-01-04 10:30:00",1,1,1,0,0
"2022-01-04 11:00:00",6,4,2,2,2
"2022-01-04 12:00:00",5,4,0,4,1
"2022-01-04 14:00:00",11,11,1,10,0
"2022-01-04 14:30:00",1,1,0,1,0
"2022-01-04 15:00:00",9,9,2,7,0
"2022-01-04 15:30:00",1,1,1,0,0
"2022-01-04 16:00:00",9,9,3,6,0
"2022-01-04 16:30:00",2,1,0,1,1
"2022-01-04 17:00:00",4,2,0,2,2
"2022-01-05 09:00:00",4,4,3,1,0
"2022-01-05 10:00:00",5,5,1,4,0
"2022-01-05 10:30:00",2,2,0,2,0
"2022-01-05 11:00:00",4,3,2,1,1
"2022-01-05 11:30:00",1,1,1,0,0
"2022-01-05 12:00:00",4,3,1,2,1
"2022-01-05 14:00:00",8,6,2,4,2
"2022-01-05 14:30:00",1,1,1,0,0
"2022-01-05 15:00:00",8,6,2,4,2
"2022-01-05 16:00:00",6,5,0,5,1
"2022-01-05 16:30:00",4,4,1,3,0
"2022-01-05 17:00:00",3,3,1,2,0
"2022-01-06 09:00:00",3,2,1,1,1
"2022-01-06 09:30:00",1,0,0,0,1
"2022-01-06 10:00:00",2,0,0,0,2
"2022-01-06 11:00:00",5,3,1,2,2
"2022-01-06 11:30:00",2,1,0,1,1
"2022-01-06 12:00:00",1,1,1,0,0
"2022-01-06 14:00:00",5,4,1,3,1
"2022-01-06 14:30:00",2,2,1,1,0
"2022-01-06 15:00:00",10,10,2,8,0
"2022-01-06 16:00:00",6,4,2,2,2
"2022-01-06 16:30:00",3,2,1,1,1
"2022-01-06 17:00:00",4,4,1,3,0
"2022-01-07 09:00:00",3,3,1,2,0
"2022-01-07 09:30:00",2,2,1,1,0
"2022-01-07 10:00:00",5,5,4,1,0
"2022-01-07 11:00:00",1,1,0,1,0
"2022-01-07 12:00:00",1,1,0,1,0
"2022-01-07 14:00:00",4,4,1,3,0
"2022-01-07 14:30:00",1,0,0,0,1
"2022-01-07 15:00:00",3,2,0,2,1
"2022-01-07 15:30:00",3,2,0,2,1
"2022-01-07 16:00:00",2,2,0,2,0
"2022-01-07 16:30:00",2,2,0,2,0
"2022-01-07 17:00:00",3,2,1,1,1
"2022-01-08 08:00:00",2,2,1,1,0
"2022-01-08 08:30:00",1,1,1,0,0
"2022-01-08 09:00:00",5,3,0,3,2
"2022-01-08 09:30:00",1,1,1,0,0
"2022-01-08 10:00:00",7,7,3,4,0
"2022-01-08 10:30:00",3,3,3,0,0
"2022-01-08 11:00:00",7,7,3,4,0
"2022-01-08 13:00:00",10,10,3,7,0
"2022-01-08 13:30:00",1,1,1,0,0
"2022-01-08 14:00:00",7,6,2,4,1
"2022-01-08 14:30:00",1,1,0,1,0
"2022-01-08 15:00:00",5,4,0,4,1
"2022-01-08 15:30:00",4,4,1,3,0
"2022-01-08 16:00:00",4,3,1,2,1
"2022-01-11 09:00:00",11,9,1,8,2
"2022-01-11 09:30:00",1,1,0,1,0
"2022-01-11 10:00:00",5,5,1,4,0
"2022-01-11 10:30:00",1,1,0,1,0
"2022-01-11 11:00:00",3,3,2,1,0
"2022-01-11 12:00:00",3,3,1,2,0
"2022-01-11 14:00:00",10,10,4,6,0
"2022-01-11 14:30:00",2,2,1,1,0
"2022-01-11 15:00:00",7,6,1,5,1
"2022-01-11 15:30:00",1,1,0,1,0
"2022-01-11 16:00:00",4,3,0,3,1
"2022-01-11 17:00:00",3,3,0,3,0
"2022-01-12 09:00:00",6,5,1,4,1
"2022-01-12 09:30:00",2,2,2,0,0
"2022-01-12 10:00:00",2,1,1,0,1
"2022-01-12 10:30:00",2,1,0,1,1
"2022-01-12 11:00:00",3,2,1,1,1
"2022-01-12 12:00:00",1,1,0,1,0
"2022-01-12 14:00:00",4,4,4,0,0
"2022-01-12 14:30:00",2,2,1,1,0
"2022-01-12 15:00:00",4,4,0,4,0
"2022-01-12 16:00:00",4,4,3,1,0
"2022-01-12 16:30:00",1,1,0,1,0
"2022-01-12 17:00:00",3,2,0,2,1
"2022-01-13 09:00:00",3,2,1,1,1
"2022-01-13 10:00:00",4,3,1,2,1
"2022-01-13 10:30:00",1,1,1,0,0
"2022-01-13 11:00:00",2,2,1,1,0
"2022-01-13 14:00:00",2,2,1,1,0
"2022-01-13 14:30:00",2,2,1,1,0
"2022-01-13 15:00:00",3,3,1,2,0
"2022-01-13 15:30:00",1,1,1,0,0
"2022-01-13 16:00:00",4,3,0,3,1
"2022-01-13 16:30:00",1,1,0,1,0
"2022-01-13 17:00:00",3,3,1,2,0
"2022-01-14 09:00:00",2,2,0,2,0
"2022-01-14 10:00:00",1,0,0,0,1
"2022-01-14 10:30:00",1,1,1,0,0
"2022-01-14 11:30:00",1,0,0,0,1
"2022-01-14 14:00:00",4,4,1,3,0
"2022-01-14 15:00:00",3,3,2,1,0
"2022-01-14 16:00:00",3,3,1,2,0
"2022-01-14 17:00:00",4,2,0,2,2
"2022-01-15 08:00:00",3,3,1,2,0
"2022-01-15 08:30:00",1,1,1,0,0
"2022-01-15 09:00:00",4,3,1,2,1
"2022-01-15 09:30:00",1,1,0,1,0
"2022-01-15 10:00:00",10,7,2,5,3
"2022-01-15 11:00:00",4,2,1,1,2
"2022-01-15 13:00:00",5,3,1,2,2
"2022-01-15 14:00:00",4,4,0,4,0
"2022-01-15 14:30:00",1,1,1,0,0
"2022-01-15 15:00:00",5,5,1,4,0
"2022-01-15 15:30:00",3,3,0,3,0
"2022-01-15 16:00:00",4,4,0,4,0
"2022-01-18 09:00:00",8,7,2,5,1
"2022-01-18 09:30:00",1,1,1,0,0
"2022-01-18 10:00:00",8,7,2,5,1
"2022-01-18 10:30:00",1,1,0,1,0
"2022-01-18 11:00:00",2,2,1,1,0
"2022-01-18 11:30:00",1,1,1,0,0
"2022-01-18 12:00:00",3,3,0,3,0
"2022-01-18 14:00:00",5,5,2,3,0
"2022-01-18 14:30:00",1,1,0,1,0
"2022-01-18 15:00:00",5,5,2,3,0
"2022-01-18 16:00:00",3,3,0,3,0
"2022-01-18 16:30:00",2,2,0,2,0
"2022-01-18 17:00:00",3,3,1,2,0
"2022-01-19 09:00:00",6,5,2,3,1
"2022-01-19 09:30:00",2,2,0,2,0
"2022-01-19 10:00:00",4,2,1,1,2
"2022-01-19 11:00:00",2,2,1,1,0
"2022-01-19 12:00:00",1,1,0,1,0
"2022-01-19 14:00:00",3,1,1,0,2
"2022-01-19 15:00:00",6,6,3,3,0
"2022-01-19 16:00:00",1,1,0,1,0
"2022-01-19 16:30:00",1,1,0,1,0
"2022-01-19 17:00:00",3,1,1,0,2
"2022-01-20 09:00:00",5,5,2,3,0
"2022-01-20 09:30:00",1,1,1,0,0
"2022-01-20 10:00:00",2,2,0,2,0
"2022-01-20 11:00:00",4,4,3,1,0
"2022-01-20 12:00:00",1,1,1,0,0
"2022-01-20 14:00:00",1,1,0,1,0
"2022-01-20 14:30:00",1,1,1,0,0
"2022-01-20 15:00:00",1,1,1,0,0
"2022-01-20 15:30:00",1,1,0,1,0
"2022-01-20 16:00:00",4,4,0,4,0
"2022-01-21 09:00:00",1,1,0,1,0
"2022-01-21 10:00:00",2,2,2,0,0
"2022-01-21 11:00:00",1,1,0,1,0
"2022-01-21 14:00:00",4,3,2,1,1
"2022-01-21 15:30:00",1,1,0,1,0
"2022-01-21 16:00:00",3,3,1,2,0
"2022-01-21 16:30:00",1,1,1,0,0
"2022-01-21 17:00:00",3,2,0,2,1
"2022-01-22 08:00:00",2,2,0,2,0
"2022-01-22 08:30:00",2,2,0,2,0
"2022-01-22 09:00:00",2,2,0,2,0
"2022-01-22 09:30:00",1,1,1,0,0
"2022-01-22 10:00:00",9,8,2,6,1
"2022-01-22 10:30:00",2,2,1,1,0
"2022-01-22 11:00:00",4,4,2,2,0
"2022-01-22 13:00:00",4,4,4,0,0
"2022-01-22 13:30:00",1,1,0,1,0
"2022-01-22 14:00:00",5,4,0,4,1
"2022-01-22 15:00:00",7,7,2,5,0
"2022-01-22 15:30:00",2,2,1,1,0
"2022-01-22 16:00:00",4,4,0,4,0
"2022-01-25 09:00:00",4,4,2,2,0
"2022-01-25 10:00:00",3,2,0,2,1
"2022-01-25 11:00:00",1,0,0,0,1
"2022-01-25 12:00:00",1,1,0,1,0
"2022-01-25 14:00:00",9,6,3,3,3
"2022-01-25 15:00:00",5,5,2,3,0
"2022-01-25 16:00:00",3,3,0,3,0
"2022-01-25 16:30:00",3,3,1,2,0
"2022-01-25 17:00:00",8,6,3,3,2
"2022-01-26 09:00:00",3,3,1,2,0
"2022-01-26 10:00:00",4,4,2,2,0
"2022-01-26 10:30:00",2,0,0,0,2
"2022-01-26 11:00:00",4,4,0,4,0
"2022-01-26 11:30:00",1,1,0,1,0
"2022-01-26 12:00:00",4,4,1,3,0
"2022-01-26 14:00:00",1,1,0,1,0
"2022-01-26 15:00:00",5,5,2,3,0
"2022-01-26 16:00:00",2,2,0,2,0
"2022-01-26 16:30:00",1,1,0,1,0
"2022-01-26 17:00:00",5,3,1,2,2
"2022-01-27 09:00:00",1,1,0,1,0
"2022-01-27 10:00:00",2,1,0,1,1
"2022-01-27 11:00:00",1,1,0,1,0
"2022-01-27 11:30:00",1,0,0,0,1
"2022-01-27 12:00:00",1,1,0,1,0
"2022-01-27 14:00:00",5,1,0,1,4
"2022-01-27 15:00:00",4,4,0,4,0
"2022-01-27 16:00:00",4,2,0,2,2
"2022-01-27 17:00:00",1,0,0,0,1
"2022-01-28 09:00:00",3,3,3,0,0
"2022-01-28 10:00:00",5,2,1,1,3
"2022-01-28 11:00:00",5,5,2,3,0
"2022-01-28 12:00:00",1,1,1,0,0
"2022-01-28 14:00:00",7,6,2,4,1
"2022-01-28 15:00:00",4,4,1,3,0
"2022-01-28 16:00:00",6,6,2,4,0
"2022-01-28 17:00:00",3,3,0,3,0
"2022-01-29 08:00:00",2,2,0,2,0
"2022-01-29 09:00:00",5,5,0,5,0
"2022-01-29 10:00:00",9,7,2,5,2
"2022-01-29 10:30:00",1,1,0,1,0
"2022-01-29 11:00:00",5,5,3,2,0
"2022-01-29 13:00:00",3,2,1,1,1
"2022-01-29 14:00:00",7,7,1,6,0
"2022-01-29 15:00:00",5,5,2,3,0
"2022-01-29 16:00:00",7,6,1,5,1
"2022-02-01 09:00:00",5,3,0,3,2
"2022-02-01 10:00:00",9,7,0,7,2
"2022-02-01 11:00:00",5,5,2,3,0
"2022-02-01 12:00:00",3,2,1,1,1
"2022-02-01 14:00:00",6,6,3,3,0
"2022-02-01 15:00:00",2,2,1,1,0
"2022-02-01 16:00:00",4,2,0,2,2
"2022-02-01 17:00:00",3,3,0,3,0
"2022-02-02 09:00:00",3,3,3,0,0
"2022-02-02 10:00:00",2,2,0,2,0
"2022-02-02 11:00:00",1,0,0,0,1
"2022-02-02 12:00:00",1,1,1,0,0
"2022-02-02 14:00:00",4,3,1,2,1
"2022-02-02 15:00:00",5,5,0,5,0
"2022-02-02 16:00:00",5,4,2,2,1
"2022-02-02 17:00:00",3,2,0,2,1
"2022-02-03 09:00:00",5,5,2,3,0
"2022-02-03 10:00:00",5,4,2,2,1
"2022-02-03 12:00:00",1,1,1,0,0
"2022-02-03 14:00:00",4,4,1,3,0
"2022-02-03 15:00:00",3,3,2,1,0
"2022-02-03 16:00:00",1,1,1,0,0
"2022-02-03 17:00:00",6,6,1,5,0
"2022-02-04 09:00:00",5,4,0,4,1
"2022-02-04 10:00:00",9,9,3,6,0
"2022-02-04 14:00:00",5,5,2,3,0
"2022-02-04 15:00:00",3,3,0,3,0
"2022-02-04 16:00:00",2,2,0,2,0
"2022-02-04 17:00:00",5,4,1,3,1
"2022-02-05 08:00:00",3,3,1,2,0
"2022-02-05 09:00:00",6,6,2,4,0
"2022-02-05 10:00:00",8,8,3,5,0
"2022-02-05 11:00:00",7,7,1,6,0
"2022-02-05 13:00:00",6,6,2,4,0
"2022-02-05 14:00:00",9,9,2,7,0
"2022-02-05 15:00:00",10,9,1,8,1
"2022-02-05 16:00:00",9,7,2,5,2
"2022-02-08 09:00:00",6,6,1,5,0
"2022-02-08 10:00:00",7,6,1,5,1
"2022-02-08 11:00:00",3,3,1,2,0
"2022-02-08 14:00:00",8,7,1,6,1
"2022-02-08 15:00:00",4,3,0,3,1
"2022-02-08 16:00:00",3,3,1,2,0
"2022-02-08 17:00:00",6,4,0,4,2
"2022-02-09 09:00:00",3,3,0,3,0
"2022-02-09 10:00:00",7,6,1,5,1
"2022-02-09 10:30:00",1,1,1,0,0
"2022-02-09 11:00:00",5,4,3,1,1
"2022-02-09 12:00:00",3,2,0,2,1
"2022-02-09 14:00:00",9,8,0,8,1
"2022-02-09 15:00:00",10,9,2,7,1
"2022-02-09 16:00:00",5,5,2,3,0
"2022-02-09 17:00:00",10,9,0,9,1
"2022-02-10 09:00:00",1,1,0,1,0
"2022-02-10 10:00:00",3,1,0,1,2
"2022-02-10 11:00:00",3,3,2,1,0
"2022-02-10 12:00:00",3,3,1,2,0
"2022-02-10 14:00:00",1,1,0,1,0
"2022-02-10 15:00:00",3,2,1,1,1
"2022-02-10 16:00:00",3,3,0,3,0
"2022-02-10 17:00:00",3,2,0,2,1
"2022-02-11 09:00:00",2,2,0,2,0
"2022-02-11 10:00:00",2,1,1,0,1
"2022-02-11 11:00:00",3,2,1,1,1
"2022-02-11 12:00:00",1,0,0,0,1
"2022-02-11 14:00:00",5,5,0,5,0
"2022-02-11 15:00:00",5,5,1,4,0
"2022-02-11 16:00:00",5,4,2,2,1
"2022-02-11 17:00:00",8,7,0,7,1
"2022-02-12 08:00:00",9,8,2,6,1
"2022-02-12 09:00:00",10,9,5,4,1
"2022-02-12 10:00:00",10,8,0,8,2
"2022-02-12 11:00:00",11,10,2,8,1
"2022-02-12 13:00:00",8,7,1,6,1
"2022-02-12 14:00:00",9,7,0,7,2
"2022-02-12 15:00:00",10,8,0,8,2
"2022-02-12 16:00:00",11,9,0,9,2
"2022-02-15 09:00:00",4,4,1,3,0
"2022-02-15 10:00:00",5,4,0,4,1
"2022-02-15 11:00:00",2,1,0,1,1
"2022-02-15 12:00:00",1,1,1,0,0
"2022-02-15 14:00:00",4,3,1,2,1
"2022-02-15 15:00:00",6,6,0,6,0
"2022-02-15 16:00:00",8,8,3,5,0
"2022-02-15 17:00:00",5,3,1,2,2
"2022-02-16 09:00:00",6,6,1,5,0
"2022-02-16 10:00:00",4,4,1,3,0
"2022-02-16 11:00:00",2,2,0,2,0
"2022-02-16 12:00:00",2,2,0,2,0
"2022-02-16 14:00:00",3,3,2,1,0
"2022-02-16 15:00:00",2,1,0,1,1
"2022-02-16 16:00:00",1,0,0,0,1
"2022-02-16 17:00:00",2,2,1,1,0
"2022-02-17 09:00:00",5,5,3,2,0
"2022-02-17 11:00:00",1,1,0,1,0
"2022-02-17 12:00:00",1,1,0,1,0
"2022-02-17 14:00:00",2,2,1,1,0
"2022-02-17 15:00:00",2,1,0,1,1
"2022-02-17 16:00:00",2,2,1,1,0
"2022-02-17 17:00:00",2,1,0,1,1
"2022-02-18 09:00:00",2,2,1,1,0
"2022-02-18 10:00:00",3,3,1,2,0
"2022-02-18 11:00:00",3,3,1,2,0
"2022-02-18 12:00:00",1,1,0,1,0
"2022-02-18 14:00:00",5,3,1,2,2
"2022-02-18 15:00:00",4,4,0,4,0
"2022-02-18 16:00:00",1,1,0,1,0
"2022-02-18 17:00:00",5,4,1,3,1
"2022-02-19 08:00:00",3,3,1,2,0
"2022-02-19 09:00:00",5,5,1,4,0
"2022-02-19 10:00:00",10,8,3,5,2
"2022-02-19 11:00:00",6,6,0,6,0
"2022-02-19 13:00:00",10,9,3,6,1
"2022-02-19 14:00:00",10,10,3,7,0
"2022-02-19 15:00:00",9,7,2,5,2
"2022-02-19 16:00:00",8,7,2,5,1
"2022-02-22 09:00:00",6,5,3,2,1
"2022-02-22 10:00:00",9,8,0,8,1
"2022-02-22 11:00:00",7,4,1,3,3
"2022-02-22 12:00:00",1,1,0,1,0
"2022-02-22 14:00:00",8,7,1,6,1
"2022-02-22 15:00:00",11,10,2,8,1
"2022-02-22 16:00:00",3,1,0,1,2
"2022-02-22 17:00:00",5,5,2,3,0
"2022-02-23 09:00:00",5,4,0,4,1
"2022-02-23 09:30:00",1,1,1,0,0
"2022-02-23 10:00:00",3,3,0,3,0
"2022-02-23 11:00:00",1,1,1,0,0
"2022-02-23 12:00:00",4,4,2,2,0
"2022-02-23 14:00:00",6,4,3,1,2
"2022-02-23 15:00:00",2,1,0,1,1
"2022-02-23 16:00:00",5,3,0,3,2
"2022-02-23 17:00:00",6,4,1,3,2
"2022-02-24 09:00:00",4,3,2,1,1
"2022-02-24 10:00:00",4,4,1,3,0
"2022-02-24 11:00:00",2,2,2,0,0
"2022-02-24 12:00:00",1,1,0,1,0
"2022-02-24 14:00:00",6,5,2,3,1
"2022-02-24 15:00:00",2,2,0,2,0
"2022-02-24 16:00:00",1,1,1,0,0
"2022-02-24 17:00:00",5,5,1,4,0
"2022-02-25 09:00:00",2,1,0,1,1
"2022-02-25 10:00:00",2,1,1,0,1
"2022-02-25 11:00:00",2,2,0,2,0
"2022-02-25 12:00:00",2,2,1,1,0
"2022-02-25 14:00:00",6,5,1,4,1
"2022-02-25 15:00:00",2,1,0,1,1
"2022-02-25 16:00:00",1,1,0,1,0
"2022-02-25 17:00:00",8,7,2,5,1
"2022-02-26 08:00:00",4,2,1,1,2
"2022-02-26 09:00:00",5,4,1,3,1
"2022-02-26 10:00:00",8,7,2,5,1
"2022-02-26 11:00:00",5,4,1,3,1
"2022-02-26 13:00:00",4,4,0,4,0
"2022-02-26 14:00:00",6,5,1,4,1
"2022-02-26 15:00:00",9,9,3,6,0
"2022-02-26 16:00:00",10,8,1,7,2
"2022-03-01 09:00:00",10,9,2,7,1
"2022-03-01 10:00:00",10,9,7,2,1
"2022-03-01 11:00:00",5,4,1,3,1
"2022-03-01 12:00:00",2,2,2,0,0
"2022-03-01 14:00:00",2,2,0,2,0
"2022-03-01 15:00:00",9,9,2,7,0
"2022-03-01 16:00:00",2,2,0,2,0
"2022-03-01 17:00:00",6,4,0,4,2
"2022-03-02 09:00:00",6,6,2,4,0
"2022-03-02 10:00:00",6,5,1,4,1
"2022-03-02 11:00:00",7,6,1,5,1
"2022-03-02 12:00:00",2,2,1,1,0
"2022-03-02 14:00:00",2,2,1,1,0
"2022-03-02 14:30:00",1,1,1,0,0
"2022-03-02 15:00:00",11,10,2,8,1
"2022-03-02 16:00:00",2,2,0,2,0
"2022-03-02 17:00:00",1,1,0,1,0
"2022-03-03 09:00:00",5,3,2,1,2
"2022-03-03 10:00:00",8,7,4,3,1
"2022-03-03 11:00:00",6,6,1,5,0
"2022-03-03 12:00:00",3,3,1,2,0
"2022-03-03 14:00:00",4,3,2,1,1
"2022-03-03 15:00:00",6,5,0,5,1
"2022-03-03 16:00:00",1,1,1,0,0
"2022-03-03 17:00:00",8,6,1,5,2
"2022-03-04 09:00:00",2,2,0,2,0
"2022-03-04 10:00:00",5,4,0,4,1
"2022-03-04 11:00:00",4,4,1,3,0
"2022-03-04 12:00:00",1,1,0,1,0
"2022-03-04 14:00:00",4,3,0,3,1
"2022-03-04 15:00:00",4,4,1,3,0
"2022-03-04 16:00:00",3,3,2,1,0
"2022-03-04 17:00:00",3,2,1,1,1
"2022-03-05 08:00:00",4,3,1,2,1
"2022-03-05 09:00:00",8,8,4,4,0
"2022-03-05 10:00:00",8,8,2,6,0
"2022-03-05 11:00:00",6,4,1,3,2
"2022-03-05 13:00:00",4,3,0,3,1
"2022-03-05 14:00:00",10,8,2,6,2
"2022-03-05 15:00:00",12,10,1,9,2
"2022-03-05 16:00:00",8,8,1,7,0
"2022-03-08 09:00:00",7,4,2,2,3
"2022-03-08 10:00:00",4,4,0,4,0
"2022-03-08 11:00:00",5,4,1,3,1
"2022-03-08 12:00:00",7,6,3,3,1
"2022-03-08 14:00:00",5,5,3,2,0
"2022-03-08 15:00:00",2,2,2,0,0
"2022-03-08 16:00:00",4,4,1,3,0
"2022-03-08 17:00:00",7,7,0,7,0
"2022-03-09 09:00:00",7,7,1,6,0
"2022-03-09 10:00:00",2,1,1,0,1
"2022-03-09 11:00:00",4,4,2,2,0
"2022-03-09 12:00:00",4,4,1,3,0
"2022-03-09 14:00:00",3,3,3,0,0
"2022-03-09 15:00:00",11,9,5,4,2
"2022-03-09 16:00:00",6,5,2,3,1
"2022-03-09 17:00:00",6,5,1,4,1
"2022-03-10 09:00:00",3,1,1,0,2
"2022-03-10 11:00:00",5,3,1,2,2
"2022-03-10 12:00:00",4,4,2,2,0
"2022-03-10 14:00:00",5,5,1,4,0
"2022-03-10 15:00:00",4,4,3,1,0
"2022-03-10 16:00:00",2,2,0,2,0
"2022-03-10 17:00:00",3,3,1,2,0
"2022-03-11 09:00:00",6,5,2,3,1
"2022-03-11 10:00:00",4,3,2,1,1
"2022-03-11 11:00:00",3,3,0,3,0
"2022-03-11 12:00:00",1,0,0,0,1
"2022-03-11 14:00:00",1,1,0,1,0
"2022-03-11 15:00:00",2,2,0,2,0
"2022-03-11 16:00:00",5,4,1,3,1
"2022-03-11 17:00:00",5,5,2,3,0
"2022-03-12 08:00:00",3,3,2,1,0
"2022-03-12 09:00:00",10,10,3,7,0
"2022-03-12 10:00:00",10,9,3,6,1
"2022-03-12 11:00:00",11,10,4,6,1
"2022-03-12 13:00:00",9,8,2,6,1
"2022-03-12 14:00:00",12,9,1,8,3
"2022-03-12 15:00:00",12,9,2,7,3
"2022-03-12 16:00:00",10,10,0,10,0
"2022-03-15 09:00:00",12,10,2,8,2
"2022-03-15 10:00:00",4,3,1,2,1
"2022-03-15 11:00:00",7,6,2,4,1
"2022-03-15 12:00:00",1,1,0,1,0
"2022-03-15 14:00:00",9,8,2,6,1
"2022-03-15 15:00:00",10,9,5,4,1
"2022-03-15 16:00:00",5,5,0,5,0
"2022-03-15 17:00:00",3,2,0,2,1
"2022-03-16 09:00:00",2,1,0,1,1
"2022-03-16 10:00:00",8,8,4,4,0
"2022-03-16 11:00:00",8,8,2,6,0
"2022-03-16 12:00:00",1,1,1,0,0
